User Id,Gender,Age,Estimated Salary,Purchased
8765430,Male,60,70000,1
5432789,Female,54,72000,0
3456789,Male,41,71000,1
6789012,Male,40,54000,0
8765098,Male,42,129000,1
9876540,Female,43,34000,1
6543210,Female,53,50000,1
8901236,Female,47,79000,0
5432901,Male,42,104000,1
8765438,Female,42,29000,1
2345670,Female,59,47000,1
5432987,Male,58,88000,1
9876542,Male,46,71000,0
7654328,Female,38,26000,1
8901237,Female,54,46000,1
9876549,Male,60,83000,1
5678901,Female,60,73000,0
2109875,Male,39,130000,1
8765439,Female,59,80000,0
9876548,Female,37,32000,1
8901235,Female,46,74000,0
5432108,Female,46,53000,0
8765431,Male,42,87000,1
1234567,Female,41,23000,1
9870321,Male,58,64000,0
1098765,Male,42,33000,1
8765430,Female,48,139000,1
5432789,Male,44,28000,1
3456789,Female,49,33000,1
6789012,Male,57,60000,1
8765098,Female,56,39000,1
9876540,Male,49,71000,0
6543210,Male,39,34000,1
8901236,Female,47,35000,1
5432901,Male,48,33000,1
8765438,Male,48,23000,1
2345670,Female,47,45000,1
5432987,Male,45,42000,1
9876542,Female,60,59000,0
7654328,Female,39,41000,1
8901237,Male,46,23000,1
9876549,Female,51,20000,1
5678901,Male,50,33000,0
2109875,Female,36,36000,1
8765439,Female,49,19000,1
9876548,Male,42,20000,0
8901235,Female,40,43000,0
5432108,Female,57,57000,0
8765431,Female,36,76000,0
1234567,Female,58,58000,0
9870321,Female,35,84000,1
1098765,Male,38,150000,0
8765430,Male,39,33000,0
5432789,Male,53,65000,0
3456789,Female,35,80000,0
6789012,Female,38,52000,0
8765098,Male,47,86000,0
9876540,Male,47,18000,0
6543210,Female,41,82000,0
8901236,Male,53,80000,0
5432901,Male,45,25000,0
8765438,Female,39,26000,0
2345670,Female,38,28000,0
5432987,Male,38,29000,0
9876542,Female,37,22000,0
7654328,Male,42,49000,0
8901237,Female,37,41000,0
9876549,Male,36,22000,0
5678901,Female,60,23000,0
2109875,Female,54,20000,0
8765439,Male,41,28000,0
9876548,Male,40,30000,0
8901235,Female,42,43000,0
5432108,Male,43,18000,0
8765431,Female,53,74000,0
1234567,Male,47,137000,0
9870321,Male,42,16000,0
1098765,Male,42,44000,0
8765430,Female,59,90000,0
5432789,Female,58,27000,0
3456789,Female,46,28000,0
6789012,Female,38,49000,0
8765098,Male,54,72000,0
9876540,Male,60,31000,0
6543210,Male,60,17000,1
8901236,Female,39,51000,0
5432901,Male,59,108000,0
8765438,Female,37,15000,0
2345670,Male,46,84000,0
5432987,Female,46,20000,0
9876542,Male,42,79000,0
7654328,Female,41,54000,0
8901237,Male,58,135000,0
9876549,Female,42,89000,1
5678901,Male,48,32000,0
2109875,Female,44,44000,0
8765439,Male,49,83000,0
9876548,Male,57,23000,0
8901235,Female,56,58000,0
5432108,Male,49,55000,0
8765431,Female,39,48000,0
1234567,Male,47,79000,0
9870321,Female,48,18000,0
1098765,Male,48,117000,0
8765430,Female,47,20000,0
5432789,Male,45,87000,0
3456789,Female,60,66000,1
6789012,Male,39,120000,1
8765098,Female,46,83000,0
9876540,Male,51,58000,0
6543210,Female,50,19000,0
8901236,Male,36,82000,0
5432901,Female,49,63000,0
8765438,Male,21,68000,0
2345670,Female,26,80000,0
5432987,Male,27,27000,1
9876542,Female,26,23000,0
7654328,Male,38,113000,0
8901237,Male,39,18000,0
9876549,Male,37,112000,0
5678901,Female,38,52000,0
2109875,Male,37,27000,0
8765439,Female,42,87000,0
9876548,Male,40,17000,0
8901235,Male,35,80000,0
5432108,Female,36,42000,0
8765431,Female,40,49000,0
1234567,Male,41,88000,0
9870321,Female,36,62000,0
1098765,Male,37,118000,1
8765430,Female,40,55000,0
5432789,Male,35,85000,0
3456789,Female,41,81000,0
6789012,Male,39,50000,0
8765098,Female,42,81000,0
9876540,Male,26,116000,0
6543210,Female,30,15000,0
8901236,Male,26,28000,0
5432901,Female,31,83000,0
8765438,Male,33,44000,0
2345670,Male,30,25000,0
5432987,Male,21,123000,0
9876542,Female,28,73000,0
7654328,Female,23,37000,0
8901237,Female,20,88000,0
9876549,Female,30,59000,0
5678901,Female,21,86000,0
2109875,Male,26,149000,0
8765439,Male,27,21000,0
9876548,Male,26,72000,1
8901235,Male,38,35000,0
5432108,Male,39,89000,1
8765431,Male,37,86000,0
1234567,Female,38,80000,1
9870321,Female,37,71000,0
1098765,Female,42,71000,1
8765430,Male,40,61000,0
5432789,Female,35,55000,1
3456789,Male,36,80000,1
6789012,Female,40,57000,0
8765098,Male,41,75000,0
9876540,Female,36,52000,0
6543210,Male,37,59000,1
8901236,Female,40,59000,0
5432901,Male,35,75000,0
8765438,Female,41,72000,0
2345670,Male,39,75000,1
5432987,Female,42,53000,0
9876542,Male,26,51000,1
7654328,Female,30,61000,1
8901237,Male,26,65000,1
9876549,Female,31,32000,0
5678901,Male,33,17000,0
2109875,Male,30,84000,1
8765439,Female,21,58000,1
9876548,Male,28,31000,0
8901235,Female,23,87000,1
5432108,Male,20,68000,1
8765431,Female,30,55000,0
1234567,Male,21,63000,1
9870321,Female,26,82000,1
1098765,Male,27,107000,0
8765430,Male,26,59000,1
5432789,Female,38,25000,0
3456789,Male,39,85000,0
6789012,Male,37,68000,0
8765098,Female,38,59000,1
9876540,Male,37,89000,1
6543210,Male,42,25000,0
8901236,Female,40,89000,1
5432901,Male,35,96000,1
8765438,Male,36,30000,0
2345670,Female,40,61000,1
5432987,Male,41,74000,0
9876542,Female,36,15000,1
7654328,Male,37,45000,0
8901237,Male,40,76000,1
9876549,Female,35,50000,1
5678901,Male,41,47000,1
2109875,Male,39,15000,0
8765439,Female,42,59000,0
9876548,Male,26,75000,1
8901235,Male,30,30000,1
5432108,Female,26,135000,0
8765431,Male,31,100000,1
1234567,Male,33,90000,1
9870321,Female,30,33000,0
1098765,Male,21,38000,1
8765430,Female,28,69000,1
5432789,Male,23,86000,0
3456789,Male,20,55000,1
678901,Female,30,71000,0
