User Id,Gender,Age,Estimated Salary,Purchased
8257913,Male,45,99000,0
3652914,Male,46,34000,0
7145398,Male,47,70000,0
6527134,Female,49,72000,0
8942571,Female,47,71000,0
7365921,Male,29,54000,0
5819362,Male,31,129000,0
4268593,Male,31,34000,0
7983512,Female,27,50000,0
6325984,Male,21,79000,0
4897532,Female,28,104000,0
7621543,Female,27,29000,0
8359612,Male,35,47000,0
5724913,Female,33,88000,0
6294175,Female,30,71000,0
8452916,Male,26,26000,0
3968245,Female,27,46000,0
8175923,Male,27,83000,0
7391485,Female,33,73000,0
2149563,Male,35,104000,0
6853912,Male,30,29000,0
7543921,Female,28,47000,0
5271894,Female,23,88000,0
8391264,Male,25,71000,1
5718923,Male,27,26000,0
8263974,Female,30,46000,0
4923576,Male,31,83000,0
7814936,Female,24,73000,0
6473592,Male,45,87000,1
5132947,Female,23,72000,1
7985631,Male,25,32000,0
6417823,Female,27,84000,1
5921483,Male,30,26000,0
7485319,Female,31,43000,1
3812956,Male,24,108000,0
9174365,Female,18,77000,1
6528931,Male,29,61000,0
4285917,Female,35,113000,0
8652391,Male,27,75000,1
5713924,Female,24,90000,1
67787518,Male,23,57000,0
67987520,Male,28,99000,1
67987220,Male,22,34000,0
67987555,Female,32,70000,0
67982455,Female,27,72000,1
66987523,Male,25,71000,1
67987525,Male,23,54000,0
97341234,Male,32,129000,1
97341235,Female,59,34000,1
97341222,Male,24,50000,0
97341237,Female,24,79000,1
97341333,Female,23,104000,1
97341239,Male,22,29000,1
97342440,Female,31,47000,1
97341255,Female,25,88000,1
97341242,Male,24,71000,0
20441516,Female,20,26000,0
20441517,Male,33,46000,0
20441518,Female,32,83000,1
20441519,Male,34,73000,1
20341522,Male,18,104000,0
20341511,Female,22,29000,1
20441333,Female,28,47000,0
20441523,Male,26,88000,1
20441522,Male,30,71000,0
20441522,Female,39,26000,1
20001526,Male,33,46000,0
20221234,Female,45,83000,0
20441528,Male,46,73000,1
20201529,Male,19,19000,0
20201530,Male,35,20000,0
20441531,Female,26,43000,0
20299932,Female,27,57000,0
20441533,Male,19,76000,0
20221534,Male,27,58000,0
20451531,Female,27,84000,0
20111566,Female,32,150000,1
20211111,Male,25,33000,0
97653711,Female,35,65000,0
11199764,Female,26,80000,0
13254578,Female,26,52000,0
22345674,Male,20,86000,0
76583211,Male,32,18000,0
20111145,Male,18,82000,0
12908625,Male,29,80000,0
12349876,Male,47,25000,1
17548922,Male,45,26000,1
12347333,Male,46,28000,1
23454433,Female,48,29000,1
23445555,Male,45,22000,1
98661111,Female,47,49000,1
12345566,Male,48,41000,1
97324732,Female,45,22000,1
32534654,Male,46,23000,1
23534641,Male,47,20000,1
64576511,Male,49,28000,1
64517652,Female,47,30000,1
14659789,Male,29,43000,0
19739847,Male,31,18000,0
14364001,Male,31,74000,0
13254765,Female,27,137000,1
13254765,Female,21,16000,0
43658586,Female,28,44000,0
13254765,Male,27,90000,0
61234567,Male,35,27000,0
13254765,Female,33,28000,0
13254765,Male,30,49000,0
24353465,Female,26,72000,0
75671111,Female,27,31000,0
65475687,Female,27,17000,0
13254765,Female,33,51000,0
54756867,Male,35,108000,0
46457612,Male,30,15000,0
13254765,Female,28,84000,0
13254769,Male,54,78000,1
